EndpointId,Controller,Action,HttpMethod,Route,IsAnonymous,HasAuthorize,CanonicalRoles,Policy,RequestDtos,ResponseDto,InjectedServices,InvokedMethods,DbSetsAccessed
EP-DC64CD27,AcademicSchedulingContextController,GetContext,GET,/api/academic-scheduling/context,false,true,,AcademicOperations,"","ApiResponseDto","IAcademicSchedulingContextService","IAcademicSchedulingContextService::GetContextAsync",""
EP-21EEA4E1,AcademicTermsController,GetTerms,GET,/api/master-data/academic-terms,false,true,,AcademicOperations,"AcademicTermQueryParameters","ApiResponseDto","IAcademicTermService","IAcademicTermService::GetTermsAsync",""
EP-39E908D4,AcademicTermsController,GetById,GET,/api/master-data/academic-terms/{id:int},false,true,,AcademicOperations,"","ApiResponseDto","IAcademicTermService","IAcademicTermService::GetByIdAsync",""
EP-E4D2D46C,AcademicTermsController,Create,POST,/api/master-data/academic-terms,false,true,,AcademicOperations,"CreateAcademicTermRequest","ApiResponseDto","IAcademicTermService","IAcademicTermService::CreateAsync",""
EP-8B4469D4,AcademicTermsController,Update,PUT,/api/master-data/academic-terms/{id:int},false,true,,AcademicOperations,"UpdateAcademicTermRequest","ApiResponseDto","IAcademicTermService","IAcademicTermService::UpdateAsync",""
EP-6EF59E82,AcademicTermsController,Delete,DELETE,/api/master-data/academic-terms/{id:int},false,true,,AcademicOperations,"","ApiResponseDto","IAcademicTermService","IAcademicTermService::DeleteAsync",""
EP-71579EB4,AcademicTermsController,Lock,PATCH,/api/master-data/academic-terms/{id:int}/lock,false,true,,AcademicOperations,"","ApiResponseDto","IAcademicTermService","IAcademicTermService::LockAsync",""
EP-8A9D57D5,AcademicTermsController,Unlock,PATCH,/api/master-data/academic-terms/{id:int}/unlock,false,true,,AcademicOperations,"","ApiResponseDto","IAcademicTermService","IAcademicTermService::UnlockAsync",""
EP-414446CE,AccountController,GetMe,GET,/api/account/me,false,true,,,"","AccountProfileResponse","IAccountService","IAccountService::GetProfileAsync",""
EP-B7D0DB90,AccountController,UpdateProfile,PUT,/api/account/profile,false,true,,,"UpdateProfileRequest","AccountProfileResponse","IAccountService","IAccountService::UpdateProfileAsync",""
EP-CE511EFE,AccountController,ChangePassword,PUT,/api/account/change-password,false,true,,,"ChangePasswordRequest","IActionResult","IAccountService","IAccountService::ChangePasswordAsync",""
EP-2CF00A69,AccountManagementExampleController,GetAccounts,GET,/api/admin/accounts,false,true,Admin|SuperAdmin|CampusAdmin,,"","IActionResult","","",""
EP-A8BCA528,AdminApplicationReportsController,GetOverview,GET,/api/admin/applications/reports/overview,false,true,,ApplicationQueueRead,"ApplicationReportQueryParameters","ApiResponseDto","IApplicationReportService","IApplicationReportService::GetOverviewAsync",""
EP-48C34D04,AdminApplicationReportsController,GetByType,GET,/api/admin/applications/reports/by-type,false,true,,ApplicationQueueRead,"ApplicationReportQueryParameters","ApiResponseDto","IApplicationReportService","IApplicationReportService::GetByTypeAsync",""
EP-D918D722,AdminApplicationReportsController,GetPending,GET,/api/admin/applications/reports/pending,false,true,,ApplicationQueueRead,"PendingApplicationReportQuery","ApiResponseDto","IApplicationReportService","IApplicationReportService::GetPendingAsync",""
EP-46019531,AdminApplicationReportsController,GetOverdue,GET,/api/admin/applications/reports/overdue,false,true,,ApplicationQueueRead,"OverdueApplicationReportQuery","ApiResponseDto","IApplicationReportService","IApplicationReportService::GetOverdueAsync",""
EP-C25E145C,AdminApplicationReportsController,GetProcessingTime,GET,/api/admin/applications/reports/processing-time,false,true,,ApplicationQueueRead,"ApplicationReportQueryParameters","ApiResponseDto","IApplicationReportService","IApplicationReportService::GetProcessingTimeAsync",""
EP-AE259E23,AdminApplicationReportsController,GetByAssignee,GET,/api/admin/applications/reports/by-assignee,false,true,,ApplicationQueueRead,"ApplicationReportQueryParameters","ApiResponseDto","IApplicationReportService","IApplicationReportService::GetByAssigneeAsync",""
EP-9BF94F28,AdminApplicationReportsController,GetTrends,GET,/api/admin/applications/reports/trends,false,true,,ApplicationQueueRead,"ApplicationTrendQuery","ApiResponseDto","IApplicationReportService","IApplicationReportService::GetTrendsAsync",""
EP-735FF0F7,AdminApplicationsController,GetQueue,GET,/api/admin/applications,false,true,,ApplicationQueueRead,"AdminApplicationQueryParameters","ApiResponseDto","IApplicationAdminQueueService,IApplicationAssignmentService,IApplicationAdminEvidenceService,IApplicationDecisionService,IApplicationPostApprovalProcessingService,IApplicationReportService","IApplicationAdminQueueService::GetQueueAsync",""
EP-8917BF03,AdminApplicationsController,GetQueueSummary,GET,/api/admin/applications/queue-summary,false,true,,ApplicationQueueRead,"AdminApplicationQueryParameters","ApiResponseDto","IApplicationAdminQueueService,IApplicationAssignmentService,IApplicationAdminEvidenceService,IApplicationDecisionService,IApplicationPostApprovalProcessingService,IApplicationReportService","IApplicationAdminQueueService::GetQueueSummaryAsync",""
EP-516F1050,AdminApplicationsController,GetReportOverview,GET,/api/admin/applications/reports/overview,false,true,,ApplicationQueueRead,"ApplicationReportQueryParameters","ApiResponseDto","IApplicationAdminQueueService,IApplicationAssignmentService,IApplicationAdminEvidenceService,IApplicationDecisionService,IApplicationPostApprovalProcessingService,IApplicationReportService","IApplicationReportService::GetOverviewAsync",""
EP-C8B1654E,AdminApplicationsController,GetAssignees,GET,/api/admin/applications/assignees,false,true,,ApplicationAssignmentManage,"AdminApplicationAssigneeQueryParameters","ApiResponseDto","IApplicationAdminQueueService,IApplicationAssignmentService,IApplicationAdminEvidenceService,IApplicationDecisionService,IApplicationPostApprovalProcessingService,IApplicationReportService","IApplicationAdminQueueService::GetAssigneesAsync",""
EP-C31ECA63,AdminApplicationsController,GetDetail,GET,/api/admin/applications/{applicationId:int},false,true,,ApplicationQueueRead,"","ApiResponseDto","IApplicationAdminQueueService,IApplicationAssignmentService,IApplicationAdminEvidenceService,IApplicationDecisionService,IApplicationPostApprovalProcessingService,IApplicationReportService","IApplicationAdminQueueService::GetDetailAsync",""
EP-C9C98D2D,AdminApplicationsController,Receive,POST,/api/admin/applications/{applicationId:int}/receive,false,true,,ApplicationReceive,"AdminApplicationReceiveRequest","ApiResponseDto","IApplicationAdminQueueService,IApplicationAssignmentService,IApplicationAdminEvidenceService,IApplicationDecisionService,IApplicationPostApprovalProcessingService,IApplicationReportService","IApplicationAssignmentService::ReceiveAsync",""
EP-DDF507AA,AdminApplicationsController,Assign,POST,/api/admin/applications/{applicationId:int}/assign,false,true,,ApplicationAssignmentManage,"AdminApplicationAssignRequest","ApiResponseDto","IApplicationAdminQueueService,IApplicationAssignmentService,IApplicationAdminEvidenceService,IApplicationDecisionService,IApplicationPostApprovalProcessingService,IApplicationReportService","IApplicationAssignmentService::AssignAsync",""
EP-CADD64A7,AdminApplicationsController,RequestSupplement,POST,/api/admin/applications/{applicationId:int}/request-supplement,false,true,,ApplicationReviewOperate,"AdminApplicationRequestSupplementRequest","ApiResponseDto","IApplicationAdminQueueService,IApplicationAssignmentService,IApplicationAdminEvidenceService,IApplicationDecisionService,IApplicationPostApprovalProcessingService,IApplicationReportService","IApplicationDecisionService::RequestSupplementAsync",""
EP-11D811B5,AdminApplicationsController,Approve,POST,/api/admin/applications/{applicationId:int}/approve,false,true,,ApplicationSensitiveDecision,"AdminApplicationApproveRequest","ApiResponseDto","IApplicationAdminQueueService,IApplicationAssignmentService,IApplicationAdminEvidenceService,IApplicationDecisionService,IApplicationPostApprovalProcessingService,IApplicationReportService","IApplicationDecisionService::ApproveAsync",""
EP-CF0AF45E,AdminApplicationsController,Reject,POST,/api/admin/applications/{applicationId:int}/reject,false,true,,ApplicationSensitiveDecision,"AdminApplicationRejectRequest","ApiResponseDto","IApplicationAdminQueueService,IApplicationAssignmentService,IApplicationAdminEvidenceService,IApplicationDecisionService,IApplicationPostApprovalProcessingService,IApplicationReportService","IApplicationDecisionService::RejectAsync",""
EP-904BF01E,AdminApplicationsController,Process,POST,/api/admin/applications/{applicationId:int}/process,false,true,,ApplicationProcessingOperate,"AdminApplicationProcessRequest","ApiResponseDto","IApplicationAdminQueueService,IApplicationAssignmentService,IApplicationAdminEvidenceService,IApplicationDecisionService,IApplicationPostApprovalProcessingService,IApplicationReportService","IApplicationPostApprovalProcessingService::ProcessAsync",""
EP-D449C415,AdminApplicationsController,RecordProcessingResult,POST,/api/admin/applications/{applicationId:int}/record-processing-result,false,true,,ApplicationProcessingOperate,"AdminApplicationRecordProcessingResultRequest","ApiResponseDto","IApplicationAdminQueueService,IApplicationAssignmentService,IApplicationAdminEvidenceService,IApplicationDecisionService,IApplicationPostApprovalProcessingService,IApplicationReportService","IApplicationPostApprovalProcessingService::RecordProcessingResultAsync",""
EP-3416C06F,AdminApplicationsController,DownloadAttachment,GET,/api/admin/applications/{applicationId:int}/attachments/{attachmentId:int}/download,false,true,,ApplicationQueueRead,"","IActionResult","IApplicationAdminQueueService,IApplicationAssignmentService,IApplicationAdminEvidenceService,IApplicationDecisionService,IApplicationPostApprovalProcessingService,IApplicationReportService","IApplicationAdminEvidenceService::DownloadAsync",""
EP-3C2422B8,AdminCertificateTemplatesController,Get,GET,/api/admin/certificate-templates,false,true,SuperAdmin,,"CertificateTemplateQueryParameters","ApiResponseDto","ICertificateTemplateService","ICertificateTemplateService::GetAsync",""
EP-68577ED8,AdminCertificateTemplatesController,GetById,GET,/api/admin/certificate-templates/{id:int},false,true,SuperAdmin,,"","ApiResponseDto","ICertificateTemplateService","ICertificateTemplateService::GetByIdAsync",""
EP-AC949E8E,AdminCertificateTemplatesController,Create,POST,/api/admin/certificate-templates,false,true,SuperAdmin,,"CreateCertificateTemplateRequest","ApiResponseDto","ICertificateTemplateService","ICertificateTemplateService::CreateAsync",""
EP-0125B879,AdminCertificateTemplatesController,Update,PUT,/api/admin/certificate-templates/{id:int},false,true,SuperAdmin,,"UpdateCertificateTemplateRequest","ApiResponseDto","ICertificateTemplateService","ICertificateTemplateService::UpdateAsync",""
EP-DFBBEC0E,AdminCertificateTemplatesController,Disable,DELETE,/api/admin/certificate-templates/{id:int},false,true,SuperAdmin,,"","ApiResponseDto","ICertificateTemplateService","ICertificateTemplateService::DisableAsync",""
EP-DB91B53E,AdminCertificateTemplatesController,Preview,POST,/api/admin/certificate-templates/{id:int}/preview,false,true,SuperAdmin,,"CertificateTemplatePreviewRequest","ApiResponseDto","ICertificateTemplateService","ICertificateTemplateService::PreviewAsync",""
EP-6B954ECC,AdminClassesController,GetClasses,GET,/api/admin/classes,false,true,,AcademicOperations,"AdminClassQueryParameters","ApiResponseDto","IAdministrativeClassService","IAdministrativeClassService::GetClassesAsync",""
EP-2B2C8480,AdminClassesController,GetById,GET,/api/admin/classes/{id:int},false,true,,AcademicOperations,"","ApiResponseDto","IAdministrativeClassService","IAdministrativeClassService::GetByIdAsync",""
EP-CD33ADA6,AdminClassesController,Create,POST,/api/admin/classes,false,true,,AcademicOperations,"CreateAdminClassRequest","ApiResponseDto","IAdministrativeClassService","IAdministrativeClassService::CreateAsync",""
EP-B525812A,AdminClassesController,Update,PUT,/api/admin/classes/{id:int},false,true,,AcademicOperations,"UpdateAdminClassRequest","ApiResponseDto","IAdministrativeClassService","IAdministrativeClassService::UpdateAsync",""
EP-3CD9CA27,AdminClassesController,Delete,DELETE,/api/admin/classes/{id:int},false,true,,AcademicOperations,"","ApiResponseDto","IAdministrativeClassService","IAdministrativeClassService::DeleteAsync",""
EP-AC20F5E7,AdminClassesController,BulkAssignClasses,POST,/api/admin/classes/bulk-assign,false,true,,AcademicOperations,"BulkAssignClassesRequest","ApiResponseDto","IAdministrativeClassService","IAdministrativeClassService::BulkAssignClassesAsync",""
EP-8341F39B,AdminDisciplineAppealsController,GetAppeals,GET,/api/admin/discipline-appeals,false,true,SuperAdmin|AcademicStaff,,"DisciplineAppealQueryParameters","PagedResultDto","IDisciplineAppealService,IRewardDisciplineNotificationService","IDisciplineAppealService::GetDisciplineAppealsAsync",""
EP-CF3F9AEA,AdminDisciplineAppealsController,GetAppealDetail,GET,/api/admin/discipline-appeals/{id},false,true,SuperAdmin|AcademicStaff,,"","DisciplineAppealDetailDto","IDisciplineAppealService,IRewardDisciplineNotificationService","IDisciplineAppealService::GetDisciplineAppealDetailAsync",""
EP-0745C151,AdminDisciplineAppealsController,ResolveAppeal,POST,/api/admin/discipline-appeals/{id}/resolve,false,true,SuperAdmin|AcademicStaff,,"ResolveDisciplineAppealRequest","DisciplineAppealDetailDto","IDisciplineAppealService,IRewardDisciplineNotificationService","IDisciplineAppealService::ResolveDisciplineAppealAsync",""
EP-8E603F82,AdminDisciplineAppealsController,ResendNotificationAsync,POST,/api/admin/discipline-appeals/{appealId}/notifications/resend,false,true,SuperAdmin,,"ResendNotificationRequest","IActionResult","IDisciplineAppealService,IRewardDisciplineNotificationService","IRewardDisciplineNotificationService::ResendDisciplineAppealNotificationAsync",""
EP-77FC2D9D,AdminDisciplineRecordsController,GetRecords,GET,/api/admin/discipline-records,false,true,SuperAdmin|Admin|CampusAdmin,,"DisciplineRecordQueryParameters","PagedResultDto","IDisciplineRecordService,IRewardDisciplineNotificationService","IDisciplineRecordService::GetDisciplineRecordsAsync",""
EP-2AD486C3,AdminDisciplineRecordsController,GetRecordDetail,GET,/api/admin/discipline-records/{id},false,true,SuperAdmin|Admin|CampusAdmin,,"","DisciplineRecordDetailDto","IDisciplineRecordService,IRewardDisciplineNotificationService","IDisciplineRecordService::GetDisciplineRecordDetailAsync",""
EP-B9878CEF,AdminDisciplineRecordsController,CreateRecord,POST,/api/admin/discipline-records,false,true,SuperAdmin|Admin|CampusAdmin,,"CreateDisciplineRecordRequest","DisciplineRecordResultDto","IDisciplineRecordService,IRewardDisciplineNotificationService","IDisciplineRecordService::CreateDisciplineRecordAsync",""
EP-1C0693B7,AdminDisciplineRecordsController,UpdateRecord,PUT,/api/admin/discipline-records/{id},false,true,SuperAdmin|Admin|CampusAdmin,,"UpdateDisciplineRecordRequest","DisciplineRecordResultDto","IDisciplineRecordService,IRewardDisciplineNotificationService","IDisciplineRecordService::UpdateDisciplineRecordAsync",""
EP-863FEDE3,AdminDisciplineRecordsController,SubmitRecord,POST,/api/admin/discipline-records/{id}/submit,false,true,SuperAdmin|Admin|CampusAdmin,,"","DisciplineRecordResultDto","IDisciplineRecordService,IRewardDisciplineNotificationService","IDisciplineRecordService::SubmitDisciplineRecordAsync",""
EP-FB7A8E47,AdminDisciplineRecordsController,CancelRecord,POST,/api/admin/discipline-records/{id}/cancel,false,true,SuperAdmin|Admin|CampusAdmin,,"CancelDisciplineRecordRequest","DisciplineRecordResultDto","IDisciplineRecordService,IRewardDisciplineNotificationService","IDisciplineRecordService::CancelDisciplineRecordAsync",""
EP-8D19BE5F,AdminDisciplineRecordsController,GetPendingRecords,GET,/api/admin/discipline-records/pending-approval,false,true,SuperAdmin|Admin|CampusAdmin,,"DisciplineRecordQueryParameters","PagedResultDto","IDisciplineRecordService,IRewardDisciplineNotificationService","IDisciplineRecordService::GetPendingDisciplineRecordsAsync",""
EP-E114CF59,AdminDisciplineRecordsController,ApproveRecord,POST,/api/admin/discipline-records/{id}/approve,false,true,SuperAdmin|Admin|CampusAdmin,,"DisciplineApprovalRequest","DisciplineRecordResultDto","IDisciplineRecordService,IRewardDisciplineNotificationService","IDisciplineRecordService::ApproveDisciplineRecordAsync",""
EP-9A49C84A,AdminDisciplineRecordsController,RejectRecord,POST,/api/admin/discipline-records/{id}/reject,false,true,SuperAdmin|Admin|CampusAdmin,,"DisciplineRejectRequest","DisciplineRecordResultDto","IDisciplineRecordService,IRewardDisciplineNotificationService","IDisciplineRecordService::RejectDisciplineRecordAsync",""
EP-BBA7BCB8,AdminDisciplineRecordsController,ActivateRecord,POST,/api/admin/discipline-records/{id}/activate,false,true,SuperAdmin|Admin|CampusAdmin,,"DisciplineActivateRequest","DisciplineRecordResultDto","IDisciplineRecordService,IRewardDisciplineNotificationService","IDisciplineRecordService::ActivateDisciplineRecordAsync",""
EP-38CEF3E6,AdminDisciplineRecordsController,ExpireRecord,POST,/api/admin/discipline-records/{id}/expire,false,true,SuperAdmin|Admin|CampusAdmin,,"DisciplineExpireRequest","DisciplineRecordResultDto","IDisciplineRecordService,IRewardDisciplineNotificationService","IDisciplineRecordService::ExpireDisciplineRecordAsync",""
EP-09AD7A7E,AdminDisciplineRecordsController,RemoveEffect,POST,/api/admin/discipline-records/{id}/remove-effect,false,true,SuperAdmin|Admin|CampusAdmin,,"RemoveDisciplineEffectRequest","DisciplineRecordResultDto","IDisciplineRecordService,IRewardDisciplineNotificationService","IDisciplineRecordService::RemoveDisciplineEffectAsync",""
EP-0D0C4B2F,AdminDisciplineRecordsController,VoidApproved,POST,/api/admin/discipline-records/{id}/void-approved,false,true,SuperAdmin|Admin|CampusAdmin,,"VoidApprovedDisciplineRecordRequest","DisciplineRecordResultDto","IDisciplineRecordService,IRewardDisciplineNotificationService","IDisciplineRecordService::VoidApprovedDisciplineRecordAsync",""
EP-37848B5A,AdminDisciplineRecordsController,ResendNotificationAsync,POST,/api/admin/discipline-records/{id}/notifications/resend,false,true,SuperAdmin,,"ResendNotificationRequest","IActionResult","IDisciplineRecordService,IRewardDisciplineNotificationService","IRewardDisciplineNotificationService::ResendDisciplineRecordNotificationAsync",""
EP-B8C1FCC0,AdminNotificationsController,Create,POST,/api/admin/notifications,false,true,SuperAdmin|Admin|CampusAdmin|AcademicStaff,,"CreateManualNotificationRequest","ApiResponseDto","INotificationService","INotificationService::CreateManualNotificationAsync",""
EP-28A5551C,AdminNotificationsController,PreviewRecipients,POST,/api/admin/notifications/preview-recipients,false,true,SuperAdmin|Admin|CampusAdmin|AcademicStaff,,"PreviewNotificationRecipientsRequest","ApiResponseDto","INotificationService","INotificationService::PreviewRecipientsAsync",""
EP-9F312AAA,AdminNotificationsController,Get,GET,/api/admin/notifications,false,true,SuperAdmin|Admin|CampusAdmin|AcademicStaff,,"AdminNotificationQueryParameters","ApiResponseDto","INotificationService","INotificationService::GetAdminNotificationsAsync",""
EP-7291AC74,AdminNotificationsController,GetById,GET,/api/admin/notifications/{id:int},false,true,SuperAdmin|Admin|CampusAdmin|AcademicStaff,,"","ApiResponseDto","INotificationService","INotificationService::GetAdminNotificationDetailAsync",""
EP-EA34D830,AdminNotificationsController,GetRecipients,GET,/api/admin/notifications/{id:int}/recipients,false,true,SuperAdmin|Admin|CampusAdmin|AcademicStaff,,"AdminNotificationRecipientQueryParameters","ApiResponseDto","INotificationService","INotificationService::GetAdminNotificationRecipientsAsync",""
EP-30BC445A,AdminNotificationsController,GetStatistics,GET,/api/admin/notifications/{id:int}/statistics,false,true,SuperAdmin|Admin|CampusAdmin|AcademicStaff,,"","ApiResponseDto","INotificationService","INotificationService::GetAdminNotificationStatisticsAsync",""
EP-82005EF5,AdminNotificationsController,Cancel,PATCH,/api/admin/notifications/{id:int}/cancel,false,true,SuperAdmin|Admin|CampusAdmin|AcademicStaff,,"","ApiResponseDto","INotificationService","INotificationService::CancelNotificationAsync",""
EP-55AA1EC9,AdminNotificationTemplatesController,GetTemplates,GET,/api/admin/notification-templates,false,true,SuperAdmin|Admin|CampusAdmin,,"NotificationTemplateQueryParameters","ApiResponseDto","INotificationTemplateService","INotificationTemplateService::GetTemplatesAsync",""
EP-147696D5,AdminNotificationTemplatesController,GetTemplateDetail,GET,/api/admin/notification-templates/{id},false,true,SuperAdmin|Admin|CampusAdmin,,"","ApiResponseDto","INotificationTemplateService","INotificationTemplateService::GetTemplateDetailAsync",""
EP-C4E569B7,AdminNotificationTemplatesController,CreateTemplate,POST,/api/admin/notification-templates,false,true,SuperAdmin|Admin|CampusAdmin,,"CreateNotificationTemplateRequest","ApiResponseDto","INotificationTemplateService","INotificationTemplateService::CreateTemplateAsync",""
EP-CE934138,AdminNotificationTemplatesController,UpdateTemplate,PUT,/api/admin/notification-templates/{id},false,true,SuperAdmin|Admin|CampusAdmin,,"UpdateNotificationTemplateRequest","ApiResponseDto","INotificationTemplateService","INotificationTemplateService::UpdateTemplateAsync",""
EP-5FAABB65,AdminNotificationTemplatesController,ActivateTemplate,POST,/api/admin/notification-templates/{id}/activate,false,true,SuperAdmin|Admin|CampusAdmin,,"","ApiResponseDto","INotificationTemplateService","INotificationTemplateService::ActivateTemplateAsync",""
EP-8891D63E,AdminNotificationTemplatesController,DeactivateTemplate,POST,/api/admin/notification-templates/{id}/deactivate,false,true,SuperAdmin|Admin|CampusAdmin,,"DeactivateNotificationTemplateRequest","ApiResponseDto","INotificationTemplateService","INotificationTemplateService::DeactivateTemplateAsync",""
EP-EABDADBA,AdminNotificationTemplatesController,DeleteTemplate,DELETE,/api/admin/notification-templates/{id},false,true,SuperAdmin|Admin|CampusAdmin,,"","ApiResponseDto","INotificationTemplateService","INotificationTemplateService::DeleteTemplateAsync",""
EP-71CD3EEF,AdminNotificationTemplatesController,PreviewTemplate,POST,/api/admin/notification-templates/{id}/preview,false,true,SuperAdmin|Admin|CampusAdmin,,"PreviewNotificationTemplateRequest","ApiResponseDto","INotificationTemplateService","INotificationTemplateService::PreviewTemplateAsync",""
EP-8ADA1192,AdminRegistrationsController,GetPeriods,GET,/api/admin/registration-periods,false,true,Admin|SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"","ApiResponseDto","IRegistrationService","IRegistrationService::GetPeriodsAsync",""
EP-0FFB2C94,AdminRegistrationsController,GetPeriod,GET,/api/admin/registration-periods/{id:int},false,true,Admin|SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"","ApiResponseDto","IRegistrationService","IRegistrationService::GetPeriodAsync",""
EP-62CF8A4D,AdminRegistrationsController,CreatePeriod,POST,/api/admin/registration-periods,false,true,Admin|SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"UpsertRegistrationPeriodRequest","ApiResponseDto","IRegistrationService","IRegistrationService::CreatePeriodAsync",""
EP-85940321,AdminRegistrationsController,UpdatePeriod,PUT,/api/admin/registration-periods/{id:int},false,true,Admin|SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"UpsertRegistrationPeriodRequest","ApiResponseDto","IRegistrationService","IRegistrationService::UpdatePeriodAsync",""
EP-78B5FEA3,AdminRegistrationsController,OpenPeriod,POST,/api/admin/registration-periods/{id:int}/open,false,true,Admin|SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"","ApiResponseDto","IRegistrationService","IRegistrationService::OpenPeriodAsync",""
EP-61A3F447,AdminRegistrationsController,ClosePeriod,POST,/api/admin/registration-periods/{id:int}/close,false,true,Admin|SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"","ApiResponseDto","IRegistrationService","IRegistrationService::ClosePeriodAsync",""
EP-03AF1C08,AdminRegistrationsController,DeleteDraftPeriod,DELETE,/api/admin/registration-periods/{id:int},false,true,Admin|SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"","ApiResponseDto","IRegistrationService","IRegistrationService::DeleteDraftPeriodAsync",""
EP-220C6EE0,AdminRegistrationsController,GetPeriodRegistrations,GET,/api/admin/registration-periods/{id:int}/registrations,false,true,Admin|SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"","ApiResponseDto","IRegistrationService","IRegistrationService::GetPeriodRegistrationsAsync",""
EP-D4140762,AdminRegistrationsController,GetRegistrationResults,GET,/api/admin/registrations,false,true,Admin|SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"","ApiResponseDto","IRegistrationService","IRegistrationService::GetRegistrationResultsAsync",""
EP-56B47EAE,AdminRegistrationsController,GetCourseSectionCapacity,GET,/api/admin/course-sections/capacity,false,true,Admin|SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"","ApiResponseDto","IRegistrationService","IRegistrationService::GetCourseSectionsAsync",""
EP-BD2DA5E2,AdminRegistrationsController,UpdateCapacity,PUT,/api/admin/course-sections/{id:int}/capacity,false,true,Admin|SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"UpdateCourseSectionCapacityRequest","ApiResponseDto","IRegistrationService","IRegistrationService::UpdateCapacityAsync",""
EP-9F66AA03,AdminRegistrationsController,CancelSection,POST,/api/admin/course-sections/{id:int}/cancel,false,true,Admin|SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"CourseSectionStatusRequest","ApiResponseDto","IRegistrationService","IRegistrationService::CancelSectionAsync",""
EP-A7D2057D,AdminRegistrationsController,ReopenSection,POST,/api/admin/course-sections/{id:int}/reopen,false,true,Admin|SuperAdmin|CampusAdmin|SubCampusAdmin|AcademicStaff,,"CourseSectionStatusRequest","ApiResponseDto","IRegistrationService","IRegistrationService::ReopenSectionAsync",""
EP-D75F262F,AdminRewardCampaignsController,Get,GET,/api/admin/reward-campaigns,false,true,SuperAdmin|Admin|CampusAdmin,,"RewardCampaignQueryParameters","ApiResponseDto","IRewardCampaignService,IRewardEvaluationService,ICertificateGenerationService","IRewardCampaignService::GetAsync",""
EP-EC0F68FE,AdminRewardCampaignsController,GetById,GET,/api/admin/reward-campaigns/{id:int},false,true,SuperAdmin|Admin|CampusAdmin,,"","ApiResponseDto","IRewardCampaignService,IRewardEvaluationService,ICertificateGenerationService","IRewardCampaignService::GetByIdAsync",""
EP-53AEFFC5,AdminRewardCampaignsController,CreateTop100,POST,/api/admin/reward-campaigns/top100,false,true,SuperAdmin,,"CreateTop100RewardCampaignRequest","ApiResponseDto","IRewardCampaignService,IRewardEvaluationService,ICertificateGenerationService","IRewardCampaignService::CreateTop100Async",""
EP-C6F98C79,AdminRewardCampaignsController,Update,PUT,/api/admin/reward-campaigns/{id:int},false,true,SuperAdmin,,"UpdateRewardCampaignRequest","ApiResponseDto","IRewardCampaignService,IRewardEvaluationService,ICertificateGenerationService","IRewardCampaignService::UpdateAsync",""
EP-2FD0D8D1,AdminRewardCampaignsController,Cancel,PATCH,/api/admin/reward-campaigns/{id:int}/cancel,false,true,SuperAdmin,,"CancelRewardCampaignRequest","ApiResponseDto","IRewardCampaignService,IRewardEvaluationService,ICertificateGenerationService","IRewardCampaignService::CancelAsync",""
EP-8C0EA47F,AdminRewardCampaignsController,Evaluate,POST,/api/admin/reward-campaigns/{id:int}/evaluate,false,true,SuperAdmin,,"EvaluateRewardCampaignRequest","ApiResponseDto","IRewardCampaignService,IRewardEvaluationService,ICertificateGenerationService","IRewardEvaluationService::EvaluateCampaignAsync",""
EP-1F4898F5,AdminRewardCampaignsController,GetCandidates,GET,/api/admin/reward-campaigns/{id:int}/candidates,false,true,SuperAdmin|Admin|CampusAdmin,,"RewardCandidateQueryParameters","ApiResponseDto","IRewardCampaignService,IRewardEvaluationService,ICertificateGenerationService","IRewardEvaluationService::GetCandidatesAsync",""
EP-2F90182F,AdminRewardCampaignsController,GetExcludedCandidates,GET,/api/admin/reward-campaigns/{id:int}/excluded-candidates,false,true,SuperAdmin|Admin|CampusAdmin,,"ExcludedRewardCandidateQueryParameters","ApiResponseDto","IRewardCampaignService,IRewardEvaluationService,ICertificateGenerationService","IRewardEvaluationService::GetExcludedCandidatesAsync",""
EP-05A76FE1,AdminRewardCampaignsController,GetApprovalSummary,GET,/api/admin/reward-campaigns/{id:int}/approval-summary,false,true,SuperAdmin|Admin|CampusAdmin,,"","ApiResponseDto","IRewardCampaignService,IRewardEvaluationService,ICertificateGenerationService","IRewardEvaluationService::GetApprovalSummaryAsync",""
EP-D76131EB,AdminRewardCampaignsController,AdjustCandidate,PATCH,/api/admin/reward-campaigns/{id:int}/candidates/{candidateId:int},false,true,SuperAdmin,,"AdjustCandidateRequest","ApiResponseDto","IRewardCampaignService,IRewardEvaluationService,ICertificateGenerationService","IRewardEvaluationService::AdjustCandidateAsync",""
